URIs,Name label
http://www.wikidata.org/entity/Q11858166,"Lönnroth, Erik (1883 - 1971)"
http://www.wikidata.org/entity/Q11885859,"Rokkanen, Oskar (1882 - 1973)"
http://www.wikidata.org/entity/Q65645792,"Fleming, Joakim (K noin 1496)"
http://www.wikidata.org/entity/Q11866656,"Forsman, Johan William (1788 - 1883)"
http://www.wikidata.org/entity/Q312028,"Saarinen, Eliel (1873 - 1950)"
http://www.wikidata.org/entity/Q12794735,"Ekberg, Leo (1894 - 1966)"
http://www.wikidata.org/entity/Q62128099,"Mannerheim, August (1805 - 1876)"
http://www.wikidata.org/entity/Q347779,"Grip, Knut Bonpoika (1370-luku - 1406)"
http://www.wikidata.org/entity/Q11866137,"Eklund, Jarl (1876 - 1962)"
http://www.wikidata.org/entity/Q105705258,"Hallonblad, Elisabeth (1831 - 1907)"
http://www.wikidata.org/entity/Q2659377,Aleksanteri Syväriläinen (1448 - 1533)
http://www.wikidata.org/entity/Q4063559,"Alpola, Antero (1917 - 2001)"
http://www.wikidata.org/entity/Q2720552,"Honkavaara, Aarne (1924 - 2016)"
http://www.wikidata.org/entity/Q56868326,"Lebell, Casper (1676 - 1762)"
http://www.wikidata.org/entity/Q5397965,"Aarnisalo, Otto (1864 - 1942)"
http://www.wikidata.org/entity/Q762361,"Holappa, Pentti (1927 - 2017)"
http://www.wikidata.org/entity/Q5716814,"Kurki, Knut Erikinpoika (mainitaan 1484 - 1535)"
http://www.wikidata.org/entity/Q17384136,"Tallqvist, Jarl Olof (1910 - 1993)"
http://www.wikidata.org/entity/Q18688670,"Westerby, Johan Johaninpoika (1729 - 1804)"
http://www.wikidata.org/entity/Q5388590,"Melartin, Erik Gabriel (1780 - 1847)"
http://www.wikidata.org/entity/Q11853708,"Tigerstedt, Axel Fredrik (1860 - 1926)"
http://www.wikidata.org/entity/Q17379978,"Aho, Pekka (1864 - 1945)"
http://www.wikidata.org/entity/Q55064544,"Leche, Johan (1704 - 1764)"
http://www.wikidata.org/entity/Q11902480,"Lojander, Woldemar (1895 - 1963)"
http://www.wikidata.org/entity/Q6141099,"Kaatra, Kössi (1882 - 1928)"
http://www.wikidata.org/entity/Q23040620,"Kärkkäinen, Kalle (1907 - 1953)"
http://www.wikidata.org/entity/Q11889712,"Numelin, Ragnar (1890 - 1972)"
http://www.wikidata.org/entity/Q11857217,"Paunu, Eira (1908 - 2013)"
http://www.wikidata.org/entity/Q57544,"Dietl, Eduard (1890 - 1944)"
http://www.wikidata.org/entity/Q11852695,"Palmén, Arne (1885 - 1974)"
http://www.wikidata.org/entity/Q11880560,"Gebhard, Maiju (1896 - 1986)"
http://www.wikidata.org/entity/Q11858162,"Lencqvist, Erik (1719 - 1808)"
http://www.wikidata.org/entity/Q3098,"Lybecker, Georg (K 1718)"
http://www.wikidata.org/entity/Q543431,"Aario, Leo (1906 - 1998)"
http://www.wikidata.org/entity/Q2448383,"Smeds, Viktor (1885 - 1957)"
http://www.wikidata.org/entity/Q11859006,"Malmstén, Eugen (1907 - 1993)"
http://www.wikidata.org/entity/Q2589657,"Juusten, Paulus (noin 1520 - 1575)"
http://www.wikidata.org/entity/Q5408218,"Oker-Blom, Nils (1919 - 1995)"
http://www.wikidata.org/entity/Q11853711,"Mellin, Axel Gustaf (1775 - 1856)"
http://www.wikidata.org/entity/Q16158945,"Aho, Matti Lauri (1932 - 1996)"
http://www.wikidata.org/entity/Q17384081,"Suuronen, Philip (1864 - 1909)"
http://www.wikidata.org/entity/Q956350,"Ågren, Gösta (1936 - )"
http://www.wikidata.org/entity/Q5271143,"Langenskiöld, Fabian (1886 - 1957)"
http://www.wikidata.org/entity/Q5581990,"Bonsdorff, Per Adolf von (1791 - 1839)"
http://www.wikidata.org/entity/Q5785360,"Hagelstam, Wentzel (1863 - 1932)"
http://www.wikidata.org/entity/Q11855368,"Lang, Claes (noin 1693 - 1761)"
http://www.wikidata.org/entity/Q11901475,"Laakso, Viljo (1895 - 1950)"
http://www.wikidata.org/entity/Q11897395,"Friman, Thomas (1821 - 1886)"
http://www.wikidata.org/entity/Q202266,Margareeta (1353 - 1412)
http://www.wikidata.org/entity/Q11858752,"Tirronen, Esko (1934 - 2011)"
http://www.wikidata.org/entity/Q18688521,"Lindholm, Kalle (1843 - 1901)"
http://www.wikidata.org/entity/Q498238,"Tsurunen, Marutei (1940 - )"
http://www.wikidata.org/entity/Q126270,"Brenner, Sophia Elisabeth (1659 - 1730)"
http://www.wikidata.org/entity/Q17382343,"Löytänä, Kalle (1887 - 1952)"
http://www.wikidata.org/entity/Q1373759,"Dalström, Hampus (1829 - 1882)"
http://www.wikidata.org/entity/Q708911,"Crusell, Bernhard Henrik (1775 - 1838)"
http://www.wikidata.org/entity/Q983185,"Ramsay, Wilhelm (1865 - 1928)"
http://www.wikidata.org/entity/Q13521894,"Dume, Margareta (K noin 1410)"
http://www.wikidata.org/entity/Q2595412,"Markoff, Vladimir Ivanovitsh (1859 - 1919)"
http://www.wikidata.org/entity/Q6442253,"Koponen, Abel (1833 - 1890)"
http://www.wikidata.org/entity/Q11892294,"Elmgren, Samuel (1771 - 1834)"
http://www.wikidata.org/entity/Q11858331,"Kivimäki, Erkki (1923 - 2007)"
http://www.wikidata.org/entity/Q4255121,"Laukki, Leo (1880 - 1938)"
http://www.wikidata.org/entity/Q16405201,"Sovijärvi, Antti (1912 - 1995)"
http://www.wikidata.org/entity/Q5488847,"Björkqvist, Anders (1741 - 1809)"
http://www.wikidata.org/entity/Q68430192,"Cajanus, Jonas (1716 - 1785)"
http://www.wikidata.org/entity/Q3739678,"Stiernman, Anders Anton von (1695 - 1765)"
http://www.wikidata.org/entity/Q11849798,"Lindfors, Adolf (1857 - 1929)"
http://www.wikidata.org/entity/Q4285047,"Mattila, Olavi Johannes (1918 - 2013)"
http://www.wikidata.org/entity/Q11855102,"Wahllund, Cajsa (1771 - 1843)"
http://www.wikidata.org/entity/Q329241,"Lehtonen, Kyösti (1931 - 1987)"
http://www.wikidata.org/entity/Q23040424,"Chydenius, Emilia (1844 - 1905)"
http://www.wikidata.org/entity/Q4356895,"Lybeck, Mikael (1864 - 1925)"
http://www.wikidata.org/entity/Q46228294,"Toppelius, Meri (1863 - 1896)"
http://www.wikidata.org/entity/Q5630011,"Eklund, Artur (1880 - 1927)"
http://www.wikidata.org/entity/Q105705441,"Mäkinen, Kaarlo Kristian (1864 - 1949)"
http://www.wikidata.org/entity/Q20736658,"Born, Axel Ludvig (1803 - 1887)"
http://www.wikidata.org/entity/Q11867017,"Simpura, Jorma (1921 - 1987)"
http://www.wikidata.org/entity/Q11886305,"Pirilä, Paavo (1883 - 1957)"
http://www.wikidata.org/entity/Q5040254,"Wolff, Carl Gustaf (1800 - 1868)"
http://www.wikidata.org/entity/Q4534775,"Jurva, Matti (1898 - 1943)"
http://www.wikidata.org/entity/Q5944657,"Lehtonen, Uno Ludvig (1870 - 1927)"
http://www.wikidata.org/entity/Q11885852,"Möller, Oskar (1880 - 1971)"
http://www.wikidata.org/entity/Q6082642,"Rudeen, Torsten (1661 - 1729)"
http://www.wikidata.org/entity/Q52407,"Häkkinen, Kalevi (1928 - 2017)"
http://www.wikidata.org/entity/Q1422570,"Söderhjelm, Werner (1859 - 1931)"
http://www.wikidata.org/entity/Q11852156,"Lieroinen, Antti (K 1643)"
http://www.wikidata.org/entity/Q17384497,"Tuovinen, Matti (1922 - 2015)"
http://www.wikidata.org/entity/Q2074110,"Wecksell, Josef Julius (1838 - 1907)"
http://www.wikidata.org/entity/Q11854066,"Ignatius, Bengt Jakob (1761 - 1827)"
http://www.wikidata.org/entity/Q11868782,"Luoto, Kaarlo (1875 - 1947)"
http://www.wikidata.org/entity/Q5999961,"Mäklin, Fredrik Wilhelm (1821 - 1883)"
http://www.wikidata.org/entity/Q3501363,"Mannerheim, Sophie (1863 - 1928)"
http://www.wikidata.org/entity/Q2135661,"Lanu, Olavi (1925 - 2015)"
http://www.wikidata.org/entity/Q17384284,"Toikka, Osmo (1900 - 1967)"
http://www.wikidata.org/entity/Q6242494,"Willgren, Karl (1865 - 1947)"
http://www.wikidata.org/entity/Q11860808,"Lundahl, Gustaf (1783 - 1846)"
http://www.wikidata.org/entity/Q27684,"Forsskål, Peter (1732 - 1763)"
http://www.wikidata.org/entity/Q11866872,"Wartiovaara, Jonathan Vindician (1875 - 1937)"
http://www.wikidata.org/entity/Q105705013,"Elo, Oiva (1896 - 1942)"
http://www.wikidata.org/entity/Q5397527,"Scarin, Algot (1684 - 1771)"
http://www.wikidata.org/entity/Q5968406,"Luukkoinen, Taneli (K noin 1713)"
http://www.wikidata.org/entity/Q5478463,"Lund, David (1657 - 1729)"
http://www.wikidata.org/entity/Q766757,"Linnosvuo, Pentti (1933 - 2010)"
http://www.wikidata.org/entity/Q6204313,"Tarjanne, Pekka (1937 - 2010)"
http://www.wikidata.org/entity/Q5578328,"Björnram, Gustaf (1745 - 1801)"
http://www.wikidata.org/entity/Q18633862,"Welin, Johan (noin 1705 - 1744)"
http://www.wikidata.org/entity/Q4141134,"Godzinsky, George de (1914 - 1994)"
http://www.wikidata.org/entity/Q11850705,"Käpy, Aleksi (1871 - 1933)"
http://www.wikidata.org/entity/Q13544,"Lincoln, Curt (1918 - 2005)"
http://www.wikidata.org/entity/Q2521389,"Salmi, Vexi (1942 - )"
http://www.wikidata.org/entity/Q56521079,"Westerlund, Carl Wilhelm (1809 - 1879)"
http://www.wikidata.org/entity/Q17384127,"Suosalmi, Kerttu-Kaarina (1921 - 2001)"
http://www.wikidata.org/entity/Q11850990,"Hjelt, Alma (1853 - 1907)"
http://www.wikidata.org/entity/Q11886038,"Wallenius, Otto (1855 - 1925)"
http://www.wikidata.org/entity/Q11855284,"Hobin, Christian (1816 - 1882)"
http://www.wikidata.org/entity/Q2988892,"Funtek, Leo (1885 - 1965)"
http://www.wikidata.org/entity/Q18760089,"Parvio, Martti (1918 - 1993)"
http://www.wikidata.org/entity/Q17383092,"Pentikäinen, Vilho (S 1903)"
http://www.wikidata.org/entity/Q2958496,"Bassi, Charles (1772 - 1840)"
http://www.wikidata.org/entity/Q14724,"Kankkonen, Veikko (1940 - )"
http://www.wikidata.org/entity/Q1711526,"Mannerkorpi, Juha (1915 - 1980)"
http://www.wikidata.org/entity/Q124819,"Mickwitz, Gunnar (1906 - 1940)"
http://www.wikidata.org/entity/Q11850884,"Frasa, Alina (1834 - 1899)"
http://www.wikidata.org/entity/Q2266966,"Jotuni, Maria (1880 - 1943)"
http://www.wikidata.org/entity/Q4355896,"Forsman, Jaakko (1839 - 1899)"
http://www.wikidata.org/entity/Q5792658,"Hassel, Henrik (1700 - 1776)"
http://www.wikidata.org/entity/Q105705016,"Brennerus, Jacobus (1607 - 1685)"
http://www.wikidata.org/entity/Q8556647,"Niitemaa, Vilho (1917 - 1991)"
http://www.wikidata.org/entity/Q6005343,"Neovius, Frithiof (1830 - 1895)"
http://www.wikidata.org/entity/Q11857754,"Elo, Emil (1879 - 1953)"
http://www.wikidata.org/entity/Q11853369,"Mäkipeska, Aukusti (1812 - 1887)"
http://www.wikidata.org/entity/Q160227,Pietari II (1715 - 1730)
http://www.wikidata.org/entity/Q2241510,Rikissa Puolalainen (1116 - noin 1160)
http://www.wikidata.org/entity/Q5811853,"Holmqvist, Bengt (1924 - 2002)"
http://www.wikidata.org/entity/Q105705254,"Ekblad, Lars Peter (1737 - 1791)"
http://www.wikidata.org/entity/Q133737,"Salminen, Ilmari (1902 - 1986)"
http://www.wikidata.org/entity/Q1648600,"Hellberg, Raul (1900 - 1985)"
http://www.wikidata.org/entity/Q436480,"Söderhjelm, Alma (1870 - 1949)"
http://www.wikidata.org/entity/Q5392183,"Rängman-Björlin, Elli (1882 - 1952)"
http://www.wikidata.org/entity/Q236985,"Schjerfbeck, Helene (1862 - 1946)"
http://www.wikidata.org/entity/Q10540338,"Amnell, Johan (1692 - 1772)"
http://www.wikidata.org/entity/Q23040431,"Elfving, Jenny (1871 - 1950)"
http://www.wikidata.org/entity/Q56868008,"Lindberg, Roger (1915 - 2003)"
http://www.wikidata.org/entity/Q11851978,"Alfthan, Anton (1856 - 1933)"
http://www.wikidata.org/entity/Q5969439,"Löfgren, Erik Johan (1825 - 1884)"
http://www.wikidata.org/entity/Q1703242,"Wuorenheimo, Ossian (1845 - 1917)"
http://www.wikidata.org/entity/Q14116214,"Siljo, Juhani (1888 - 1918)"
http://www.wikidata.org/entity/Q105705408,"Lundahl, Birger (1754 - 1811)"
http://www.wikidata.org/entity/Q11856655,"Lydén, Edwin (1879 - 1956)"
http://www.wikidata.org/entity/Q16503015,"Bladh, Johan (1719 - 1783)"
http://www.wikidata.org/entity/Q4981978,"Talvio, Maila (1871 - 1951)"
http://www.wikidata.org/entity/Q30223924,"Löfgren, Signe (1897 - 1969)"
http://www.wikidata.org/entity/Q4830270,"Sjöström, Axel Gabriel (1794 - 1846)"
http://www.wikidata.org/entity/Q6238790,"Wexionius, Olof (noin 1626 - 1671)"
http://www.wikidata.org/entity/Q11856677,"Linna, Eemil (1876 - 1951)"
http://www.wikidata.org/entity/Q5483150,"Westerholm, Uno (1877 - 1932)"
http://www.wikidata.org/entity/Q6210851,"Tigerstedt, Georg Fredrik (1729 - 1790)"
http://www.wikidata.org/entity/Q3356596,"Juslenius, Daniel (1676 - 1752)"
http://www.wikidata.org/entity/Q73019,"Bayer, Maximilian (1872 - 1917)"
http://www.wikidata.org/entity/Q105705407,"Misken, Johan (noin 1600 - noin 1665)"
http://www.wikidata.org/entity/Q11858355,"Leikola, Erkki (1900 - 1986)"
http://www.wikidata.org/entity/Q6256879,"Öhrnberg, Carl Adolf (1813 - 1877)"
http://www.wikidata.org/entity/Q5400954,"Norrmén, Pehr Herman (1894 - 1945)"
http://www.wikidata.org/entity/Q6216761,"Tunzelman von Adlerflug, Alexander (1879 - 1946)"
http://www.wikidata.org/entity/Q5473828,"Valkama, Kaarlo (1908 - 1980)"
http://www.wikidata.org/entity/Q5492388,"Lilius, Frans Oskar (1871 - 1928)"
http://www.wikidata.org/entity/Q718059,"Panula, Jorma (1930 - )"
http://www.wikidata.org/entity/Q5393536,"Nurminen, John (1877 - 1951)"
http://www.wikidata.org/entity/Q4307542,"Munsterhjelm, Hjalmar (1840 - 1905)"
http://www.wikidata.org/entity/Q11885595,"Tervonen, Onni (1921 - 1994)"
http://www.wikidata.org/entity/Q2992509,"Vainio, Juha (1938 - 1990)"
http://www.wikidata.org/entity/Q11857105,"Kaakkolahti, Eino (1929 - 2014)"
http://www.wikidata.org/entity/Q105704802,"Steenman, Georgius (1700 - 1746)"
http://www.wikidata.org/entity/Q139836,"Churberg, Fanny (1845 - 1892)"
http://www.wikidata.org/entity/Q105705623,"Wernfelt, Christoffer (1639 - 1691)"
http://www.wikidata.org/entity/Q14191246,"Bremer, Ulrika Fredrika (1746 - 1798)"
http://www.wikidata.org/entity/Q969020,"Niemi, Mikael (1959 - )"
http://www.wikidata.org/entity/Q2471654,"Karamzin, Aurora (1808 - 1902)"
http://www.wikidata.org/entity/Q11865850,"Aarts, Jan (1937 - )"
http://www.wikidata.org/entity/Q5932135,"Laitinen, Kai (1924 - 2013)"
http://www.wikidata.org/entity/Q16163104,"Arvonen, Veli (1908 - 1994)"
http://www.wikidata.org/entity/Q5703623,"Konttinen, Helena (1871 - 1916)"
http://www.wikidata.org/entity/Q5777654,"Gustafsson, Fridolf Vladimir (1853 - 1924)"
http://www.wikidata.org/entity/Q5884533,Johannes Olavi (K 1510)
http://www.wikidata.org/entity/Q215346,"Agricola, Mikael (noin 1510 - 1557)"
http://www.wikidata.org/entity/Q2646371,"Grotenfelt, Gösta (1855 - 1922)"
http://www.wikidata.org/entity/Q11901417,"Sucksdorff, Victor (1866 - 1952)"
http://www.wikidata.org/entity/Q11875578,"Tujunen, Leo (1910 - 1988)"
http://www.wikidata.org/entity/Q23040425,"Dahlström, Carl Magnus (1805 - 1875)"
http://www.wikidata.org/entity/Q17381803,"Korhonen, Gunnar (1918 - 2001)"
http://www.wikidata.org/entity/Q85992253,"Erikson, Karl (1873 - 1962)"
http://www.wikidata.org/entity/Q2857046,"Arppe, Anton Wilhelm (1789 - 1862)"
http://www.wikidata.org/entity/Q5571048,"Berendes, Joakim (K 1623)"
http://www.wikidata.org/entity/Q11860782,"Dahlberg, Gustaf (1821 - 1906)"
http://www.wikidata.org/entity/Q5895473,"Järv, Harry (1921 - 2009)"
http://www.wikidata.org/entity/Q18633142,"Kurki, Akseli Rafael (1880 - 1951)"
http://www.wikidata.org/entity/Q6256690,"Öhman, Carl (1930 - )"
http://www.wikidata.org/entity/Q6202412,"Söderström, Werner (1860 - 1914)"
http://www.wikidata.org/entity/Q11868056,"Mäkinen, Jussi (1929 - 1978)"
http://www.wikidata.org/entity/Q11900750,"Laihanen, Veikko (1924 - 2004)"
http://www.wikidata.org/entity/Q4953287,"Heikel, Rosina (1842 - 1929)"
http://www.wikidata.org/entity/Q11881391,"Jäppilä, Martti (1900 - 1967)"
http://www.wikidata.org/entity/Q21558152,"Toroskainen, Maksima (mainitaan 1755 - 1778)"
http://www.wikidata.org/entity/Q11850803,"Tudeer, Alf Emil (1885 - 1968)"
http://www.wikidata.org/entity/Q9384816,"Koivisto, Aarre (1920 - 2004)"
http://www.wikidata.org/entity/Q11860086,"Weurlander, Fridolf (1851 - 1900)"
http://www.wikidata.org/entity/Q5621003,"Magnusson, Gustaf Erik (1902 - 1993)"
http://www.wikidata.org/entity/Q6000023,"Mäntynen, Jussi (1886 - 1978)"
http://www.wikidata.org/entity/Q11860809,"Rancken, Gustaf (1756 - 1831)"
http://www.wikidata.org/entity/Q5926668,"Kurck, Jöns Knutinpoika (1590 - 1652)"
http://www.wikidata.org/entity/Q11866564,"Alm, Johan (1728 - 1810)"
http://www.wikidata.org/entity/Q16989467,"Nuorteva, Pekka (1926 - )"
http://www.wikidata.org/entity/Q4060864,Aleksanteri (1883 - 1969)
http://www.wikidata.org/entity/Q54824323,"Jumpponen, Toivo (1931 - )"
http://www.wikidata.org/entity/Q11871800,"Rantanen, Kirsti (1930 - )"
http://www.wikidata.org/entity/Q252130,"Mannerla, Kari (1930 - 2006)"
http://www.wikidata.org/entity/Q105705450,"Nuorteva, Matti (1928 - )"
http://www.wikidata.org/entity/Q11852862,"Hällström, Arto af (1952 - )"
http://www.wikidata.org/entity/Q105704778,"Soininen, Väinö (1911 - 1987)"
http://www.wikidata.org/entity/Q11851598,"Nevalainen, Anna (1894 - 1976)"
http://www.wikidata.org/entity/Q18238465,"Donner, Märta (1922 - 2013)"
http://www.wikidata.org/entity/Q11054402,"Niemi, Aukusti Robert (1869 - 1931)"
http://www.wikidata.org/entity/Q519341,"Cederberg, Arno Rafael (1885 - 1948)"
http://www.wikidata.org/entity/Q17382719,"Nesselius, Israel (1667 - 1739)"
http://www.wikidata.org/entity/Q17384094,"Syrjälä, Frans Josef (1880 - 1931)"
http://www.wikidata.org/entity/Q106298809,"Cajanus, Erik (1658 - 1723)"
http://www.wikidata.org/entity/Q11860807,"Lucander, Gustaf (1743 - 1805)"
http://www.wikidata.org/entity/Q5474899,"Mäkelä, Aukusti Bernhard (1863 - 1932)"
http://www.wikidata.org/entity/Q11890986,"Siikala, Ritva (1941 - )"
http://www.wikidata.org/entity/Q5577703,"Björklund, Johannes (1888 - 1962)"
http://www.wikidata.org/entity/Q792882,"Pohjanen, Bengt (1944 - )"
http://www.wikidata.org/entity/Q3739307,"Brusiin, Otto (1906 - 1973)"
http://www.wikidata.org/entity/Q5713900,"Wikar, Henrik Jakob (S 1752)"
http://www.wikidata.org/entity/Q11855303,"Birchenbaum, Christina Regina von (K 1651 jälkeen)"
http://www.wikidata.org/entity/Q2743789,"Abdulla, Zahra (1965 - )"
http://www.wikidata.org/entity/Q5618741,"De la Barre, Reinhold Johan (1660 - 1724)"
http://www.wikidata.org/entity/Q4587113,"Gutzeit, Hans (1836 - 1919)"
http://www.wikidata.org/entity/Q937984,"Sonck, Lars (1870 - 1956)"
http://www.wikidata.org/entity/Q712805,"Salminen, Matti (1945 - )"
http://www.wikidata.org/entity/Q533189,"Linder, Ernst (1868 - 1943)"
http://www.wikidata.org/entity/Q105705397,"Keijonen, Unto (1925 - 1989)"
http://www.wikidata.org/entity/Q5757590,"Gezelius, Johannes (1686 - 1733)"
http://www.wikidata.org/entity/Q5411169,"Meriläinen, Heikki (1847 - 1939)"
http://www.wikidata.org/entity/Q349472,"Levengood, Mark (1964 - )"
http://www.wikidata.org/entity/Q105705797,"Raunemaa, Pirkko (1937 - )"
http://www.wikidata.org/entity/Q4411288,"Thomé, Verner (1878 - 1953)"
http://www.wikidata.org/entity/Q21558173,"Lebe, Tomas (K 1522)"
http://www.wikidata.org/entity/Q11859500,"Tilgmann, Ferdinand (1832 - 1911)"
http://www.wikidata.org/entity/Q4946717,"Engdahl-Jägerskiöld, Emma (1852 - 1930)"
http://www.wikidata.org/entity/Q4992957,"Nervander, Emil (1840 - 1914)"
http://www.wikidata.org/entity/Q16168583,"Castrén, Zachris (1868 - 1938)"
http://www.wikidata.org/entity/Q6249544,"Ylikangas, Heikki (1937 - )"
http://www.wikidata.org/entity/Q5494122,"Wiklund, Nils (1732 - 1785)"
http://www.wikidata.org/entity/Q23870455,"Lizelius, Samuel (1755 - 1830)"
http://www.wikidata.org/entity/Q105704829,"Lönnbeck, Edwin (1845 - 1917)"
http://www.wikidata.org/entity/Q5614500,"Cygnaeus, Fredrik (1807 - 1881)"
http://www.wikidata.org/entity/Q11867807,"Tarjanne, Artturi Johannes (1866 - 1946)"
http://www.wikidata.org/entity/Q11865816,"Syvähuoko, Jalo (1886 - 1963)"
http://www.wikidata.org/entity/Q14116245,"Ihamuotila, Veikko (1911 - 1979)"
http://www.wikidata.org/entity/Q4907661,"Sarkola, Asko (1945 - )"
http://www.wikidata.org/entity/Q726175,"Nordström, Gunnar (1881 - 1923)"
http://www.wikidata.org/entity/Q16166122,"Blåfield, Heidi (1900 - 1931)"
http://www.wikidata.org/entity/Q11867609,Juho Maununpoika (mainitaan 1554 - 1564)
http://www.wikidata.org/entity/Q56402370,"Savonius, Michael (K 1654 jälkeen)"
http://www.wikidata.org/entity/Q301586,"Maliniemi, Aarno (1892 - 1972)"
http://www.wikidata.org/entity/Q154460,Kristian II (1481 - 1559)
http://www.wikidata.org/entity/Q11865462,"Geet, Jacobus Sigfridi (K 1586)"
http://www.wikidata.org/entity/Q105705796,"Palm, Elli (1933 - )"
http://www.wikidata.org/entity/Q5571046,"Berendes, Fabian (1610 - 1678)"
http://www.wikidata.org/entity/Q6005334,"Neovius, Edvard Engelbert (1823 - 1888)"
http://www.wikidata.org/entity/Q105705255,"Ekholm, Hjalmar (1876 - 1933)"
http://www.wikidata.org/entity/Q11868913,"Aarikka, Kaija (1929 - 2014)"
http://www.wikidata.org/entity/Q17381647,"Kilpeläinen, Yrjö (1907 - 1955)"
http://www.wikidata.org/entity/Q5992268,"Montgomery, Robert (1834 - 1898)"
http://www.wikidata.org/entity/Q675250,"Mantere, Oskari (1874 - 1942)"
http://www.wikidata.org/entity/Q5412071,"Mannermaa, Olli (1921 - 1998)"
http://www.wikidata.org/entity/Q105704991,"Thun, Baltzar (K 1743)"
http://www.wikidata.org/entity/Q5582637,"Borgström, Henrik (1830 - 1865)"
http://www.wikidata.org/entity/Q5360601,"Simojoki, Elias (1899 - 1940)"
http://www.wikidata.org/entity/Q4103286,"Wanberg, Henrik Henrikinpoika (1630 - 1709)"
http://www.wikidata.org/entity/Q105705229,"Auranen, Ahti (1912 - 1999)"
http://www.wikidata.org/entity/Q204996,Birgitta (1303 - 1373)
http://www.wikidata.org/entity/Q936456,"Oxenstierna, Jöns Bengtinpoika (K 1467)"
http://www.wikidata.org/entity/Q16497872,"Baer, Anna Elisabeth (1722 - 1799)"
http://www.wikidata.org/entity/Q105705026,"Brakel, Georg Antoni (1627 - 1685)"
http://www.wikidata.org/entity/Q5792729,"Hasselbom, Nils (1690 - 1764)"
http://www.wikidata.org/entity/Q105704799,Liisa Erikintytär (S 1733)
http://www.wikidata.org/entity/Q3744050,"Ojansuu, Heikki (1873 - 1923)"
http://www.wikidata.org/entity/Q5955329,"Linder, Ernst (1838 - 1868)"
http://www.wikidata.org/entity/Q18760117,"Pohto, Mauri (1905 - 1989)"
http://www.wikidata.org/entity/Q5614626,"Cöllen, Henrik von (K 1561)"
http://www.wikidata.org/entity/Q1388565,"Wind, Hans (1919 - 1995)"
http://www.wikidata.org/entity/Q1754023,"Forstén, Filip (1852 - 1932)"
http://www.wikidata.org/entity/Q11864567,"Taipale, Ilkka (1942 - )"
http://www.wikidata.org/entity/Q30205951,"Matveinen, Ohvana Hovatanpoika (noin 1700 - 1753)"
http://www.wikidata.org/entity/Q7121505,"Nikula, Paavo (1942 - )"
http://www.wikidata.org/entity/Q529625,"Koivunen Bylund, Tuulikki (1947 - )"
http://www.wikidata.org/entity/Q560930,"Väyrynen, Paavo (1946 - )"
http://www.wikidata.org/entity/Q6079717,"Rosendal, Mauno (1848 - 1917)"
http://www.wikidata.org/entity/Q11887219,"Vesainen, Pekka (1500-luku)"
http://www.wikidata.org/entity/Q3360503,"Sandman Lilius, Irmelin (1936 - )"
http://www.wikidata.org/entity/Q381726,"Segerstam, Leif (1944 - )"
http://www.wikidata.org/entity/Q18633856,"Walden, Anni (1885 - 1962)"
http://www.wikidata.org/entity/Q17380093,"Clerck, Lorentz (1653 - 1720)"
http://www.wikidata.org/entity/Q5488960,"Ramstedt, Rafael (1888 - 1933)"
http://www.wikidata.org/entity/Q18632375,"Boman, Nikolai (1845 - 1923)"
http://www.wikidata.org/entity/Q11866713,"Schwartzberg, Johannes (1846 - 1915)"
http://www.wikidata.org/entity/Q11859127,"Synnerberg, Hortense (1856 - 1920)"
http://www.wikidata.org/entity/Q4351386,"Ekman, Ida (1875 - 1942)"
http://www.wikidata.org/entity/Q23040675,"Lundh, Jacob (1737 - 1808)"
http://www.wikidata.org/entity/Q4939608,"Blomqvist, Elisabeth (1827 - 1901)"
http://www.wikidata.org/entity/Q16595589,"Lefrén, Catharina (1782 - 1854)"
http://www.wikidata.org/entity/Q17384320,"Tudeer, Lauri Oskar Theodor (1884 - 1955)"
http://www.wikidata.org/entity/Q6083733,"Rungius, Nicolaus (noin 1560 - 1629)"
http://www.wikidata.org/entity/Q2152508,"Pekkala, Ahti (1924 - 2014)"
http://www.wikidata.org/entity/Q5397992,"Gallenius, Lars (noin 1658 - 1753)"
http://www.wikidata.org/entity/Q21558166,Maria Juhanintytär (1719 - 1790)
http://www.wikidata.org/entity/Q250560,"Gyldén, Hugo (1841 - 1896)"
http://www.wikidata.org/entity/Q18677412,"Vartiainen, Väinö (1898 - 1973)"
http://www.wikidata.org/entity/Q11887206,"Tiilikainen, Pekka (1911 - 1976)"
http://www.wikidata.org/entity/Q5753919,"Gebhard, Albert (1869 - 1937)"
http://www.wikidata.org/entity/Q3615124,"Gardberg, Bertel (1916 - 2007)"
http://www.wikidata.org/entity/Q18760067,"Olkkoinen, Simo (noin 1599 - 1661)"
http://www.wikidata.org/entity/Q17382937,"Pfaler, Leonard von (1856 - 1931)"
http://www.wikidata.org/entity/Q357154,"Mittag-Leffler, Gösta (1846 - 1927)"
http://www.wikidata.org/entity/Q17380479,"Halila, Jouko (1916 - 2009)"
http://www.wikidata.org/entity/Q366856,"Sarmanto, Heikki (1939 - )"
http://www.wikidata.org/entity/Q83171,Aleksanteri II (1818 - 1881)
http://www.wikidata.org/entity/Q105705048,Karin Thomaksentytär (noin 1610 - 1697)
http://www.wikidata.org/entity/Q480080,"Swertschkoff, Wladimir (1821 - 1888)"
http://www.wikidata.org/entity/Q1722194,"Kivistö, Kalevi (1941 - )"
