oeblbio,oeblid
http://www.wikidata.org/entity/Q1660488,B/Bekessy_Imre_1887_1951
http://www.wikidata.org/entity/Q1664379,B/Bernatzik_Wilhelm_1853_1906
http://www.wikidata.org/entity/Q1675795,P/Pfaff_Ivo_1864_1925
http://www.wikidata.org/entity/Q1678886,A/Ahrer_Jacob_1888_1962
http://www.wikidata.org/entity/Q1679167,K/Krall_Jakob_1857_1905
http://www.wikidata.org/entity/Q1679333,S/Schipper_Jakob_1842_1915
http://www.wikidata.org/entity/Q1682705,F/Fahrbach_Philipp_1815_1885
http://www.wikidata.org/entity/Q1686868,G/Goess_Anton_1816_1887
http://www.wikidata.org/entity/Q1687045,L/Lutzer_Jenny_1816_1877
http://www.wikidata.org/entity/Q1691737,K/Knaack_Wilhelm_1829_1894
http://www.wikidata.org/entity/Q1692508,C/Czizek_Johann-Bapt_1806_1855
http://www.wikidata.org/entity/Q1692762,B/Burger_Johann_1773_1842
http://www.wikidata.org/entity/Q1693944,S/Schaedler_Johann-Georg_1777_1866
http://www.wikidata.org/entity/Q1695212,K/Kravogl_Johann_1823_1889
http://www.wikidata.org/entity/Q1695258,L/Larisch-Moennich_Johann_1821_1884
http://www.wikidata.org/entity/Q1695930,P/Putzer-Reibegg_Johann_1801_1892
http://www.wikidata.org/entity/Q1696003,R/Romano-Ringe_Johann-Julius_1818_1882
http://www.wikidata.org/entity/Q1696805,H/Hasslinger-Hassingen_Johann-Nep_1822_1898
http://www.wikidata.org/entity/Q1704243,B/Bachlechner_Josef_1871_1923
http://www.wikidata.org/entity/Q1704317,B/Berres-Perez_Joseph_1821_1912
http://www.wikidata.org/entity/Q1704505,D/Duile_Josef_1776_1863
http://www.wikidata.org/entity/Q1704535,E/Engelhart_Josef_1864_1941
http://www.wikidata.org/entity/Q1704725,H/Hafner_Josef_1799_1891
http://www.wikidata.org/entity/Q1705115,L/Lasser-Zollheim_Josef_1814_1879
http://www.wikidata.org/entity/Q1705116,L/Latour-Thurmburg_Josef_1820_1903
http://www.wikidata.org/entity/Q1705280,M/Mesk_Josef_1869_1946
http://www.wikidata.org/entity/Q1705476,P/Pongratz_Josef_1863_1931
http://www.wikidata.org/entity/Q1705768,E/Ebersberg_Joseph-Sigmund_1799_1854
http://www.wikidata.org/entity/Q1705620,S/Scheicher_Josef_1842_1924
http://www.wikidata.org/entity/Q1706144,B/Bauer_Josef_1817_1886
http://www.wikidata.org/entity/Q1706615,B/Berres_Josef_1796_1844
http://www.wikidata.org/entity/Q1706861,D/Dittrich_Josef_1794_1853
http://www.wikidata.org/entity/Q1706939,K/Koch-Sternfeld_Josef-Judas-Thadd-Ernest_1778_1866
http://www.wikidata.org/entity/Q1707254,H/Holzer_Joseph_1824_1876
http://www.wikidata.org/entity/Q1707864,R/Rank_Josef_1816_1896
http://www.wikidata.org/entity/Q1708453,F/Fliesser_Joseph-Calasanz_1896_1960
http://www.wikidata.org/entity/Q1709951,H/Hranilovic_Jovan_1855_1924
http://www.wikidata.org/entity/Q1712698,H/Hofmann_Julius_1840_1896
http://www.wikidata.org/entity/Q1712829,M/Meinl_Julius_1824_1914
http://www.wikidata.org/entity/Q1712839,M/Meurer_Julius_1838_1923
http://www.wikidata.org/entity/Q1713973,M/Micheuz_Jurij_1805_1882
http://www.wikidata.org/entity/Q1715147,P/Podmaniczky-Aszod-Podmanin_Jozsef_1756_1823
http://www.wikidata.org/entity/Q1264994,S/Strakosch_Henry_1871_1943
http://www.wikidata.org/entity/Q1266003,V/Vittorelli_Paul_1851_1932
http://www.wikidata.org/entity/Q1280349,W/Weber_Edmund_1900_1949
http://www.wikidata.org/entity/Q1284975,V/Vucetic_Ivan_1858_1925
http://www.wikidata.org/entity/Q1286955,W/Weil_Edmund_1879_1922
http://www.wikidata.org/entity/Q1290370,W/Weyr_Eduard_1852_1903
http://www.wikidata.org/entity/Q1290692,T/Todesco_Eduard_1814_1887
http://www.wikidata.org/entity/Q1294312,S/Szalay-Kemend_Laszlo_1813_1864
http://www.wikidata.org/entity/Q1294539,S/Szamossy_Laszlo_1866_1909
http://www.wikidata.org/entity/Q1295893,S/Szemere_Pal_1785_1861
http://www.wikidata.org/entity/Q1296896,S/Szentgyoergyi_Istvan_1842_1931
http://www.wikidata.org/entity/Q1297348,S/Szepesy_Ignac_1780_1838
http://www.wikidata.org/entity/Q1298417,S/Szily-Nagyszigeth_Kalman_1838_1924
http://www.wikidata.org/entity/Q1300915,S/Szvorenyi_Jozsef_1816_1892
http://www.wikidata.org/entity/Q1318653,T/Tessedik_Samuel-Ii_1742_1820
http://www.wikidata.org/entity/Q1320457,T/Thorma_Janos_1870_1937
http://www.wikidata.org/entity/Q1321956,S/Schroeer_Tobias-Gottfried_1791_1850
http://www.wikidata.org/entity/Q1325508,T/Turnovszky_Friedrich_1818_1877
http://www.wikidata.org/entity/Q1325969,T/Tyroler_Jozsef_1822_1854
http://www.wikidata.org/entity/Q1326144,T/Tallyai_Daniel_1760_1816
http://www.wikidata.org/entity/Q1329242,T/Toery_Emil_1863_1928
http://www.wikidata.org/entity/Q1336218,H/Hertzka_Emil_1869_1932
http://www.wikidata.org/entity/Q1336729,R/Reisch_Emil_1863_1933
http://www.wikidata.org/entity/Q1338457,C/Cicogna_Emanuele-Antonio_1789_1868
http://www.wikidata.org/entity/Q1339001,S/Stradal_Emmy_1877_1925
http://www.wikidata.org/entity/Q1339678,L/Lohner_Jakob_1821_1892
http://www.wikidata.org/entity/Q1342373,K/Kaym_Franz_1891_1949
http://www.wikidata.org/entity/Q1342833,M/Marconi_Leonard_1835_1899
http://www.wikidata.org/entity/Q1345667,R/Reichert_Heinz_1877_1940
http://www.wikidata.org/entity/Q1351731,H/Hofer_Gottfried_1858_1932
http://www.wikidata.org/entity/Q1353534,D/Degner_Erich-Wolfgang_1858_1908
http://www.wikidata.org/entity/Q1355527,K/Krizkovsky_Pavel_1820_1885
http://www.wikidata.org/entity/Q1356643,K/Kirchsberg_Ernestine_1857_1924
http://www.wikidata.org/entity/Q1357471,B/Bareuther_Ernst_1838_1905
http://www.wikidata.org/entity/Q1357899,K/Karafiat_Jan_1840_1929
http://www.wikidata.org/entity/Q1360346,T/Tautenhayn_Ernst_1873_1944
http://www.wikidata.org/entity/Q1360544,S/Salus_Hugo_1866_1929
http://www.wikidata.org/entity/Q1362658,N/Nostitz-Rieneck_Erwein-Felix-Maria_1863_1931
http://www.wikidata.org/entity/Q1366436,M/Moriggl_Josef_1879_1939
http://www.wikidata.org/entity/Q1367190,W/Wichner_Josef_1852_1923
http://www.wikidata.org/entity/Q1371532,S/Smolenskin_Perez_1842_1885
http://www.wikidata.org/entity/Q1374083,K/Kaan_Wilhelm_1865_1945
http://www.wikidata.org/entity/Q1377376,N/Nossig_Alfred_1863_1943
http://www.wikidata.org/entity/Q1377985,U/Uhl_Leopold_1875_1934
http://www.wikidata.org/entity/Q1380730,K/Krafft_Marie_1812_1885
http://www.wikidata.org/entity/Q1387252,G/Gross_Franz_1815_1890
http://www.wikidata.org/entity/Q1387875,M/Mitis_Ignaz_1771_1842
http://www.wikidata.org/entity/Q1388428,S/Skaret_Ferdinand_1862_1941
http://www.wikidata.org/entity/Q1399555,U/Ujvary_Ignac_1860_1927
http://www.wikidata.org/entity/Q1400067,U/Urhazy_Gyoergy_1823_1873
http://www.wikidata.org/entity/Q1400771,M/Mamroth_Fedor_1851_1907
http://www.wikidata.org/entity/Q1401054,V/Vajkay-Szered_Karoly_1825_1893
http://www.wikidata.org/entity/Q1403428,B/Biedermann_Felix_1870_1928
http://www.wikidata.org/entity/Q1403482,G/Grafe_Felix_1888_1942
http://www.wikidata.org/entity/Q1405095,A/Axmann_Ferdinand_1838_1910
http://www.wikidata.org/entity/Q1405752,S/Schimon_Ferdinand_1797_1852
http://www.wikidata.org/entity/Q1406067,S/Sommariva_Hannibal_1755_1829
http://www.wikidata.org/entity/Q1409181,M/Mulley_Oskar_1891_1949
http://www.wikidata.org/entity/Q1411280,S/Schoenlaub_Fidelis_1805_1883
http://www.wikidata.org/entity/Q1421057,V/Veress-Onod_Ferenc_1832_1916
http://www.wikidata.org/entity/Q1425893,B/Bienenstein_Karl_1869_1927
http://www.wikidata.org/entity/Q1426080,V/Vidats_Janos_1826_1873
http://www.wikidata.org/entity/Q1427971,K/Kronfuss_Karl_1858_1923
http://www.wikidata.org/entity/Q1434226,K/Kirchsteiger_Hans_1852_1932
http://www.wikidata.org/entity/Q1434498,M/Moerl_Maria-Theresia_1812_1868
http://www.wikidata.org/entity/Q1440717,K/Krastel_Friedrich_1839_1908
http://www.wikidata.org/entity/Q1441363,S/Schlaeger_Hans_1820_1885
http://www.wikidata.org/entity/Q1445569,K/Kampelik_Frantisek-Cyril_1805_1872
http://www.wikidata.org/entity/Q1445608,K/Kordac_Franz_1852_1934
http://www.wikidata.org/entity/Q1445713,S/Salda_Frantisek-X_1867_1937
http://www.wikidata.org/entity/Q1447017,G/Gschnitzer_Franz_1899_1968
http://www.wikidata.org/entity/Q1447133,H/Hedrich_Franz_1823_1895
http://www.wikidata.org/entity/Q1447268,H/Hochegger_Franz_1815_1875
http://www.wikidata.org/entity/Q1447291,H/Hofmeister_Franz_1850_1922
http://www.wikidata.org/entity/Q1447542,E/Enzenberg_Franz-Josef_1747_1821
http://www.wikidata.org/entity/Q1447763,K/Keil_Franz_1822_1876
http://www.wikidata.org/entity/Q1447911,K/Krieg-Hochfelden_Franz_1776_1856
http://www.wikidata.org/entity/Q1448229,M/Mayr_Franz__1847
http://www.wikidata.org/entity/Q1448610,P/Poenninger_Franz_1832_1906
http://www.wikidata.org/entity/Q1448847,S/Sartori_Franz_1782_1832
http://www.wikidata.org/entity/Q1449001,S/Schwackhoefer_Franz_1843_1903
http://www.wikidata.org/entity/Q1449143,S/Stark_Franz-Anton_1818_1880
http://www.wikidata.org/entity/Q1449214,S_42/Stumpf_Franz_1876_1935
http://www.wikidata.org/entity/Q1449214,S/Stumpf_Franz_1876_1935
http://www.wikidata.org/entity/Q1449236,T/Tappeiner-Tappein_Franz_1816_1902
http://www.wikidata.org/entity/Q1449627,H/Hackher-Hart_Franz-Xaver_1764_1837
http://www.wikidata.org/entity/Q1449927,K/Kaska_Franz_1834_1907
http://www.wikidata.org/entity/Q1450088,B/Bilek_Franz_1872_1941
http://www.wikidata.org/entity/Q1449993,S/Schneider_Franz-Coelestin_1812_1897
http://www.wikidata.org/entity/Q1450001,S/Spaun_Franz-Anton_1753_1826
http://www.wikidata.org/entity/Q1452349,H/Hochleitner_Albert_1893_1964
http://www.wikidata.org/entity/Q1459172,F/Fraenzl_Friedrich_1863_1938
http://www.wikidata.org/entity/Q1459795,H/Hopp_Friedrich-Ernst_1789_1869
http://www.wikidata.org/entity/Q1459804,H/Horschelt_Friedrich_1793_1876
http://www.wikidata.org/entity/Q1460080,J/John_Friedrich_1769_1843
http://www.wikidata.org/entity/Q1463722,G/Gagern_Friedrich_1882_1947
http://www.wikidata.org/entity/Q1465450,K/Kautsky_Wilhelmine_1837_1912
http://www.wikidata.org/entity/Q1465682,B/Benesch_Fritz_1868_1949
http://www.wikidata.org/entity/Q1472024,O/Ovary_Lipot_1833_1919
http://www.wikidata.org/entity/Q1477784,F/Fabricius_Otto_1857_1912
http://www.wikidata.org/entity/Q1679127,S/Stepischnegg_Jakob-Maximilian_1815_1889
http://www.wikidata.org/entity/Q1683317,S/Slataper_Scipio_1888_1915
http://www.wikidata.org/entity/Q1692071,S/Schornboeck_Alois_1863_1926
http://www.wikidata.org/entity/Q1695192,V/Vogel_Johann-Konrad_1796_1883
http://www.wikidata.org/entity/Q1695480,T/Tendler_Johann-Max_1811_1870
http://www.wikidata.org/entity/Q1696107,S/Schwind_Wolfgang_1879_1949
http://www.wikidata.org/entity/Q1696362,T/Taurer-Gallenstein_Johann-Nepomuk_1779_1840
http://www.wikidata.org/entity/Q1696436,U/Ungnad-Weissenwolff_Johann-Nepomuk_1779_1855
http://www.wikidata.org/entity/Q1706169,S/Stadl_Josef_1828_1893
http://www.wikidata.org/entity/Q1712951,S/Schmid_Julius_1854_1935
http://www.wikidata.org/entity/Q1724350,S/Speiser_Paul_1877_1947
http://www.wikidata.org/entity/Q1729185,P/Postl_Karel_1769_1818
http://www.wikidata.org/entity/Q1730455,B/Beichl_Karl_1874_1937
http://www.wikidata.org/entity/Q1731374,S/Saar_Guenther_1878_1918
http://www.wikidata.org/entity/Q1732377,L/Levetzow_Karl-Michael_1871_1945
http://www.wikidata.org/entity/Q1732286,S/Schuster_Karl-Maria_1871_1953
http://www.wikidata.org/entity/Q1732392,M/Moering_Karl_1810_1870
http://www.wikidata.org/entity/Q1732505,O/Offermann_Karl_1792_1869
http://www.wikidata.org/entity/Q1732978,S/Schoeppe_Karl_1880_1939
http://www.wikidata.org/entity/Q1733641,M/Meissner_Karl-Ludwig_1809_1868
http://www.wikidata.org/entity/Q1734185,T/Tichy_Karol-Maria-Jozef_1871_1939
http://www.wikidata.org/entity/Q1736009,T/Tomaselli_Katharina_1811_1857
http://www.wikidata.org/entity/Q1748864,W/Wesselski_Albert_1871_1939
http://www.wikidata.org/entity/Q1750957,H/Hoffmann_Richard-Adolf_1872_1948
http://www.wikidata.org/entity/Q1760405,T/Trabert_Wilhelm_1863_1921
http://www.wikidata.org/entity/Q1763721,J/Jeran_Luka_1818_1896
http://www.wikidata.org/entity/Q1795535,L/Leichter_Kaethe_1895_1942
http://www.wikidata.org/entity/Q1808265,M/Muellner_Laurenz_1848_1911
http://www.wikidata.org/entity/Q1819569,A/Andres_Leopold_1866_1950
http://www.wikidata.org/entity/Q1819899,B/Beckh-Widmannstetter_Leopold_1841_1903
http://www.wikidata.org/entity/Q1819795,P/Precan_Leopold_1866_1947
http://www.wikidata.org/entity/Q1819885,W/Winarsky_Leopold_1873_1915
http://www.wikidata.org/entity/Q1874268,B/Boesendorfer_Ludwig_1835_1919
http://www.wikidata.org/entity/Q1874290,C/Crophius-Kaisersieg_Ludwig_1792_1861
http://www.wikidata.org/entity/Q1875145,W/Wahrmund_Ludwig_1860_1932
http://www.wikidata.org/entity/Q1886547,R/Rose_Maksymilian_1883_1937
http://www.wikidata.org/entity/Q1894116,B/Balucki_Michael_1837_1901
http://www.wikidata.org/entity/Q1896376,T/Tusch_Maria_1868_1939
http://www.wikidata.org/entity/Q1897392,K/Koerber_Marie_1851_1926
http://www.wikidata.org/entity/Q1905360,L/Lorenz_Martin_1748_1828
http://www.wikidata.org/entity/Q1909729,B/Bierbaum_Matthias_1916_1995
http://www.wikidata.org/entity/Q1910568,R/Rosthorn_Matthaeus_1782_1855
http://www.wikidata.org/entity/Q1912769,B/Beer_Max-Josef_1851_1908
http://www.wikidata.org/entity/Q1913509,S/Strakosch_Max_1835_1892
http://www.wikidata.org/entity/Q1913704,M/Maier-Wallerstain-Ahrdorff_Maximilian_1845_1928
http://www.wikidata.org/entity/Q1914015,L/Lenz_Maximilian_1860_1948
http://www.wikidata.org/entity/Q1927413,F/Filz_Fidelis_1777_1854
http://www.wikidata.org/entity/Q1928863,P/Petschenig_Michael_1845_1923
http://www.wikidata.org/entity/Q1937725,D/Daeubler_Theodor_1876_1934
http://www.wikidata.org/entity/Q1947900,E/Esterhazy_Moriz_1807_1890
http://www.wikidata.org/entity/Q1969584,T/Teodorowicz_Jozef-Teofil_1864_1938
http://www.wikidata.org/entity/Q1973597,S/Satter_Gustav_1832_1879
http://www.wikidata.org/entity/Q2038443,C/Conrad_Otto_1876_1943
http://www.wikidata.org/entity/Q2041409,A/Attems_Ottokar-Maria_1815_1867
http://www.wikidata.org/entity/Q2055549,M/Makovicky_Dusan_1866_1921
http://www.wikidata.org/entity/Q2059414,K/Kalinka_Walerian_1826_1886
http://www.wikidata.org/entity/Q2060057,H/Heigl_Paul_1887_1945
http://www.wikidata.org/entity/Q2061586,P/Pacher-Theinburg_Paul_1832_1906
http://www.wikidata.org/entity/Q2076002,J/Jandrisevits_Peter_1879_1938
http://www.wikidata.org/entity/Q2075939,S/Stehle_Adele_1861_1945
http://www.wikidata.org/entity/Q2077465,R/Rainer_Paul_1885_1938
http://www.wikidata.org/entity/Q2149623,G/Groner_Richard_1852_1931
http://www.wikidata.org/entity/Q2150577,S/Seefelder_Richard_1875_1949
http://www.wikidata.org/entity/Q2156842,D/Daublebsky-Sterneck_Robert_1839_1910
http://www.wikidata.org/entity/Q2160303,S/Schuech_Rochus_1788_1844
http://www.wikidata.org/entity/Q2164627,S/Scholz_Roman_1912_1944
http://www.wikidata.org/entity/Q2174249,L/Larisch_Rudolf_1856_1934
http://www.wikidata.org/entity/Q2174268,S/Scala_Rudolf_1860_1919
http://www.wikidata.org/entity/Q2174508,V/Vivenot_Rudolph_1807_1884
http://www.wikidata.org/entity/Q2263774,P/Pribicevic_Svetozar_1875_1936
http://www.wikidata.org/entity/Q2283496,K/Kapper_Siegfried_1821_1879
http://www.wikidata.org/entity/Q2283787,S/Strakosch-Feldringen_Siegfried_1867_1933
http://www.wikidata.org/entity/Q2284750,H/Hofer_Sigi_1878_1933
http://www.wikidata.org/entity/Q2284969,H/Hein_Sigmund_1868_1945
http://www.wikidata.org/entity/Q2287360,A/Aichner_Simon_1816_1910
http://www.wikidata.org/entity/Q2287360,A/Aichner_Simon_1818_1910
http://www.wikidata.org/entity/Q2287711,M/Molitor_Simon_1766_1848
http://www.wikidata.org/entity/Q2299249,S/Schiller-Szinessy_Salomon-Marcus_1820_1890
http://www.wikidata.org/entity/Q2302912,S/Scherer_Sophie_1817_1876
http://www.wikidata.org/entity/Q2323984,S/Schuecker_Edmund_1860_1911
http://www.wikidata.org/entity/Q2331329,K/Kamocki_Stanislaw_1875_1944
http://www.wikidata.org/entity/Q2355754,K/Kollar_Vincenz_1797_1860
http://www.wikidata.org/entity/Q2368240,S/Schneider_Hermann-Josef_1862_1921
http://www.wikidata.org/entity/Q2376351,U/Ugoni_Camillo_1784_1855
http://www.wikidata.org/entity/Q2417080,O/Obach_Theobald_1843_1887
http://www.wikidata.org/entity/Q2460930,M/Maffei_Andrea_1798_1885
http://www.wikidata.org/entity/Q2481836,S_42/Sturm_Georg_1855_1923
http://www.wikidata.org/entity/Q2481836,S/Sturm_Georg_1855_1923
http://www.wikidata.org/entity/Q2486818,W/Wacek_Wilhelm_1864_1944
http://www.wikidata.org/entity/Q2500217,S/Schloenbach_Urban_1841_1870
http://www.wikidata.org/entity/Q2522323,A/Andrian-Werburg_Viktor_1813_1858
http://www.wikidata.org/entity/Q2527297,N/Neuling_Vinzenz_1795_1846
http://www.wikidata.org/entity/Q2527281,S/Schrattenbach_Vinzenz-Joseph_1744_1816
http://www.wikidata.org/entity/Q2559765,H/Hecke_Wenzel_1824_1900
http://www.wikidata.org/entity/Q2559794,S/Scholz_Wenzel_1787_1857
http://www.wikidata.org/entity/Q2573103,H/Hein_Wilhelm_1861_1903
http://www.wikidata.org/entity/Q2574337,N/Nida-Ruemelin_Wilhelm_1876_1945
http://www.wikidata.org/entity/Q2574465,P/Pfanhauser_Wilhelm_1843_1922
http://www.wikidata.org/entity/Q2575252,S/Sterk_Wilhelm_1880_1943
http://www.wikidata.org/entity/Q2575325,S_43/Svetlin_Wilhelm_1849_1914
http://www.wikidata.org/entity/Q11717628,P/Pawlikowski_Jan-Gwalbert_1860_1939
http://www.wikidata.org/entity/Q11722717,O/Opitz_Coelestinus_1810_1866
http://www.wikidata.org/entity/Q11727743,P/Proksch_Johann-Karl_1840_1923
http://www.wikidata.org/entity/Q11728384,S/Susta_Josef_1874_1945
http://www.wikidata.org/entity/Q11729343,R/Ripper_Julius_1847_1914
http://www.wikidata.org/entity/Q11731264,R/Rogosz-Ostoja_Jozef-Atanazy_1846_1896
http://www.wikidata.org/entity/Q11731417,S/Stolarczyk_Jozef_1816_1893
http://www.wikidata.org/entity/Q11733344,W/Warteresiewicz_Kajetan-Augustyn_1755_1831
http://www.wikidata.org/entity/Q11738222,P/Pankowski_Kazimierz_1838_1901
http://www.wikidata.org/entity/Q11766662,M/Matakiewicz_Maksymilian_1875_1940
http://www.wikidata.org/entity/Q11769386,F/Franke_Marian-Alois_1877_1944
http://www.wikidata.org/entity/Q11801110,S/Sittig_Otto_1886_1944
http://www.wikidata.org/entity/Q11835032,P/Panyrek_Duchoslav_1867_1940
http://www.wikidata.org/entity/Q11863193,B/Brunner_Vratislav_1886_1928
http://www.wikidata.org/entity/Q11874465,K/Kindinger_Eduard_1833_1906
http://www.wikidata.org/entity/Q11878486,M/Merta_Emanuel_1836_1899
http://www.wikidata.org/entity/Q11878659,T/Treval_Emil_1859_1929
http://www.wikidata.org/entity/Q11926565,S/Schoenborn_Adalbert-Josef_1854_1924
http://www.wikidata.org/entity/Q11985595,R/Rosenkranz_Wenzel-Josef_1797_1861
http://www.wikidata.org/entity/Q12002610,B/Buquoy_Ferdinand_1856_1909
http://www.wikidata.org/entity/Q12016933,B/Bubak_Franz_1866_1925
http://www.wikidata.org/entity/Q12017041,H/Hajnis_Frantisek_1815_1885
http://www.wikidata.org/entity/Q12016914,V/Vanek_Frantisek-Bernard_1872_1943
http://www.wikidata.org/entity/Q12017206,K/Kovarik_Frantisek_1865_1942
http://www.wikidata.org/entity/Q12017132,T/Thomayer_Frantisek_1856_1938
http://www.wikidata.org/entity/Q12017295,K/Knize_Frantisek-Max_1784_1840
http://www.wikidata.org/entity/Q12017503,S/Stanek_Frantisek_1867_1936
http://www.wikidata.org/entity/Q12017526,T/Teply_Frantisek_1867_1945
http://www.wikidata.org/entity/Q12017631,S_43/Svoboda_Frantisek-Xav_1860_1943
http://www.wikidata.org/entity/Q12018502,H/Haerdtl_Guido_1859_1928
http://www.wikidata.org/entity/Q12018516,S/Skalsky_Gustav-Adolf_1857_1926
http://www.wikidata.org/entity/Q12022794,L/Lukes_Jan-Ludevit_1824_1906
http://www.wikidata.org/entity/Q12024781,F/Freiwald_Jindrich_1890_1945
http://www.wikidata.org/entity/Q12024822,N/Niederle_Jindrich_1840_1875
http://www.wikidata.org/entity/Q12024834,P/Prucha_Jindrich_1886_1914
http://www.wikidata.org/entity/Q12024840,S_43/Svoboda_Jindrich_1884_1941
http://www.wikidata.org/entity/Q12024840,S/Svoboda_Jindrich_1884_1941
http://www.wikidata.org/entity/Q12025764,G/Gerstner_Hans_1851_1939
http://www.wikidata.org/entity/Q12025755,R/Riedl-Riedenstein_Johann-Bapt_1801_1858
http://www.wikidata.org/entity/Q12026497,P/Pecirka_Josef_1818_1870
http://www.wikidata.org/entity/Q12026644,S_43/Svatek_Josef_1835_1897
http://www.wikidata.org/entity/Q12026880,S/Stolba_Josef_1846_1930
http://www.wikidata.org/entity/Q12028681,H/Heinold-Udynski_Karl_1862_1943
http://www.wikidata.org/entity/Q12028567,T/Tuma_Karel_1843_1917
http://www.wikidata.org/entity/Q12028688,M/Marek_Karl_1860_1923
http://www.wikidata.org/entity/Q12028594,V/Vorovka_Karel_1879_1929
http://www.wikidata.org/entity/Q12028673,S/Schmid_Carl-Eugen_1865_1948
http://www.wikidata.org/entity/Q12032579,P/Pinkas_Ladislav_1863_1936
http://www.wikidata.org/entity/Q12034239,K/Kohl_Ludwig_1746_1821
http://www.wikidata.org/entity/Q12038700,V/Vetter-Lilie_Moritz_1856_1945
http://www.wikidata.org/entity/Q12042436,S/Seykora_Oldrich-V_1857_1922
http://www.wikidata.org/entity/Q12043186,K/Kukula_Otakar_1867_1925
http://www.wikidata.org/entity/Q12043250,V/Vanorny_Otmar_1860_1947
http://www.wikidata.org/entity/Q12043320,S/Serenyi-Kis-Sereny_Otto-Johann_1855_1927
